stock: UNH
Date,Close,High,Low,Open,Volume
2024-05-01,476.4898681640625,481.48992341318734,469.5607026776475,471.71623345817216,2729200
2024-05-02,485.21038818359375,485.9190561977223,476.322526443223,476.6571710558372,3561400
2024-05-03,484.6986083984375,485.03325302784384,478.1335842410971,483.1336093425783,2487600
2024-05-06,486.59820556640625,487.08048309874385,484.2556632026827,484.7281185655463,2029500
2024-05-07,493.0746154785156,493.75375691551426,487.2478162393464,488.1926969197385,3752100
2024-05-08,495.2892150878906,499.0195670071019,492.20847804380537,496.23412583564647,3078900
2024-05-09,499.0491027832031,499.97430913416304,494.23608935400813,494.23608935400813,2342900
2024-05-10,504.7381286621094,505.49602772625934,499.0195831789532,500.9881022447479,2784600
2024-05-13,503.6849365234375,506.5688095899905,499.32467423735307,503.9900545591634,2454500
2024-05-14,505.7912902832031,508.04522297208933,499.3148457779989,506.48028396663915,2949700
